,park,website page,total,url_stem
9478,MLKM,https://home.nps.gov/mlkm/planyourvisit/index.htm,1,index
9479,MLKM,https://home.nps.gov/mlkm/planyourvisit/basicinfo.htm,8,basicinfo
9481,MLKM,https://home.nps.gov/mlkm/planyourvisit/fees.htm,1,fees
9484,MLKM,https://home.nps.gov/mlkm/planyourvisit/directions.htm,6,directions
9486,MLKM,https://home.nps.gov/mlkm/planyourvisit/gettingaround.htm,7,gettingaround
9495,MNRR,https://home.nps.gov/mnrr/planyourvisit/directions.htm#GlobalNav-toggle,3,directions
9496,MNRR,https://home.nps.gov/mnrr/planyourvisit/directions.htm#LocalNav-desktop-nav,3,directions
9497,MNRR,https://home.nps.gov/mnrr/planyourvisit/directions.htm#main,3,directions
9498,MNRR,https://home.nps.gov/mnrr/planyourvisit/directions.htm#ParkFooter,3,directions
9499,MNRR,https://home.nps.gov/mnrr/planyourvisit/directions.htm#GlobalFooter,3,directions
9500,MNRR,https://home.nps.gov/mnrr/planyourvisit/directions.htm#GlobalFooterSearch,3,directions
9507,MNRR,https://home.nps.gov/mnrr/planyourvisit/maps.htm,2,maps
9524,MOCA,https://www.nps.gov/moca/planyourvisit/pets.htm,1,pets
9531,MOCA,https://www.nps.gov/moca/planyourvisit/geology-of-montezuma-well.htm,1,geology-of-montezuma-well
9576,MOJA,https://home.nps.gov/moja/planyourvisit/basicinfo.htm,1,basicinfo
9577,MOJA,https://home.nps.gov/moja/planyourvisit/hours.htm,2,hours
9579,MOJA,https://home.nps.gov/moja/planyourvisit/conditions.htm,2,conditions
9591,MOJA,https://home.nps.gov/moja/planyourvisit/visitorcenters.htm,2,visitorcenters
9595,MOJA,https://home.nps.gov/moja/planyourvisit/4wdroutes.htm,1,4wdroutes
9597,MOJA,https://home.nps.gov/moja/planyourvisit/biking.htm,1,biking
9616,MOJA,https://home.nps.gov/planyourvisit/trip-ideas.htm,2,trip-ideas
9617,MONO,https://home.nps.gov/mono/planyourvisit/directions.htm#GlobalNav-toggle,2,directions
9618,MONO,https://home.nps.gov/mono/planyourvisit/directions.htm#LocalNav-desktop-nav,2,directions
9619,MONO,https://home.nps.gov/mono/planyourvisit/directions.htm#main,2,directions
9620,MONO,https://home.nps.gov/mono/planyourvisit/directions.htm#ParkFooter,2,directions
9621,MONO,https://home.nps.gov/mono/planyourvisit/directions.htm#GlobalFooter,2,directions
9622,MONO,https://home.nps.gov/mono/planyourvisit/directions.htm#GlobalFooterSearch,2,directions
9629,MONO,https://home.nps.gov/mono/planyourvisit/weather.htm,2,weather
9632,MONO,https://home.nps.gov/mono/planyourvisit/maps.htm,2,maps
9634,MONO,https://home.nps.gov/mono/planyourvisit/auto_tour.htm,1,auto_tour
9635,MONO,https://home.nps.gov/mono/planyourvisit/foot_trails.htm,2,foot_trails
9636,MONO,https://home.nps.gov/mono/planyourvisit/best-farm-trail.htm,2,best-farm-trail
9637,MONO,https://home.nps.gov/mono/planyourvisit/brooks-hill-loop-trail.htm,2,brooks-hill-loop-trail
9638,MONO,https://home.nps.gov/mono/planyourvisit/dam-ruins-trail.htm,2,dam-ruins-trail
9639,MONO,https://home.nps.gov/mono/planyourvisit/gambrill-mill-trail.htm,2,gambrill-mill-trail
9640,MONO,https://home.nps.gov/mono/planyourvisit/junction-trail.htm,5,junction-trail
9641,MONO,https://home.nps.gov/mono/planyourvisit/thomas-farm-loop-trail.htm,2,thomas-farm-loop-trail
9643,MONO,https://home.nps.gov/mono/planyourvisit/ford-loop-trail.htm,2,ford-loop-trail
9647,MONO,https://home.nps.gov/mono/planyourvisit/nearbyattractions.htm,2,nearbyattractions
9651,MONO,https://home.nps.gov/planyourvisit/trip-ideas.htm,2,trip-ideas
9652,MORA,https://www.nps.gov/mora/planyourvisit/directions.htm#GlobalNav-toggle,3,directions
9653,MORA,https://www.nps.gov/mora/planyourvisit/directions.htm#LocalNav-desktop-nav,3,directions
9654,MORA,https://www.nps.gov/mora/planyourvisit/directions.htm#main,3,directions
9655,MORA,https://www.nps.gov/mora/planyourvisit/directions.htm#ParkFooter,3,directions
9656,MORA,https://www.nps.gov/mora/planyourvisit/directions.htm#GlobalFooter,3,directions
9657,MORA,https://www.nps.gov/mora/planyourvisit/directions.htm#GlobalFooterSearch,3,directions
9659,MORA,https://www.nps.gov/mora/planyourvisit/covid-19-visitor-guide.htm,4,covid-19-visitor-guide
9660,MORA,https://www.nps.gov/mora/planyourvisit/basicinfo.htm,1,basicinfo
9662,MORA,https://www.nps.gov/mora/planyourvisit/meadow-preservation.htm,1,meadow-preservation
9664,MORA,https://www.nps.gov/mora/planyourvisit/hours.htm,2,hours
9665,MORA,https://www.nps.gov/mora/planyourvisit/road-status.htm,3,road-status
9666,MORA,https://www.nps.gov/mora/planyourvisit/fees.htm,3,fees
9667,MORA,https://www.nps.gov/mora/planyourvisit/cashless-fee-collection-faq.htm,1,cashless-fee-collection-faq
9668,MORA,https://www.nps.gov/mora/planyourvisit/conditions.htm,1,conditions
9669,MORA,https://www.nps.gov/mora/planyourvisit/paradise-basic-info.htm,4,paradise-basic-info
9670,MORA,https://www.nps.gov/mora/planyourvisit/spring-opening.htm,3,spring-opening
9671,MORA,https://www.nps.gov/mora/planyourvisit/permitsandreservations.htm,3,permitsandreservations
9672,MORA,https://www.nps.gov/mora/planyourvisit/weather.htm,3,weather
9674,MORA,https://www.nps.gov/mora/planyourvisit/quick-links.htm,4,quick-links
9675,MORA,https://www.nps.gov/mora/planyourvisit/park-brochure.htm,1,park-brochure
9676,MORA,https://www.nps.gov/mora/planyourvisit/pets.htm,2,pets
9679,MORA,https://www.nps.gov/mora/planyourvisit/maps.htm,3,maps
9682,MORA,https://www.nps.gov/mora/planyourvisit/lodging.htm,2,lodging
9683,MORA,https://www.nps.gov/mora/planyourvisit/campgrounds.htm,1,campgrounds
9687,MORA,https://www.nps.gov/mora/planyourvisit/placestogo.htm,3,placestogo
9692,MORA,https://www.nps.gov/mora/planyourvisit/carbon-river-and-mowich.htm,3,carbon-river-and-mowich
9701,MORA,https://www.nps.gov/mora/planyourvisit/wildflower-videos.htm,4,wildflower-videos
9706,MORA,https://www.nps.gov/mora/planyourvisit/wilderness-guidelines-and-regulations.htm,1,wilderness-guidelines-and-regulations
9708,MORA,https://www.nps.gov/mora/planyourvisit/caching-food-and-fuel.htm,1,caching-food-and-fuel
9718,MORA,https://www.nps.gov/mora/planyourvisit/virtual-passport-stamp.htm,3,virtual-passport-stamp
9719,MORA,https://www.nps.gov/mora/planyourvisit/citizen-ranger.htm,1,citizen-ranger
9727,MORA,https://www.nps.gov/mora/planyourvisit/calendar.htm,3,calendar
9729,MORA,https://www.nps.gov/mora/planyourvisit/geohazards.htm,5,geohazards
9730,MORA,https://www.nps.gov/mora/planyourvisit/hiking-safety.htm,1,hiking-safety
9731,MORA,https://www.nps.gov/mora/planyourvisit/spring-hiking-safety.htm,4,spring-hiking-safety
9733,MORA,https://www.nps.gov/mora/planyourvisit/winter-safety.htm,3,winter-safety
9734,MORA,https://www.nps.gov/mora/planyourvisit/accessibility.htm,2,accessibility
9748,MORA,https://www.nps.gov/mora/planyourvisit/directions.htm#onthisPage-2,3,directions
9749,MORA,https://www.nps.gov/mora/planyourvisit/directions.htm#southwest_entrance,3,directions
9750,MORA,https://www.nps.gov/mora/planyourvisit/directions.htm#northwest_entrance,3,directions
9751,MORA,https://www.nps.gov/mora/planyourvisit/directions.htm#East_entrances,3,directions
9752,MORA,https://www.nps.gov/mora/planyourvisit/directions.htm#By_Plane,3,directions
9753,MORR,https://www.nps.gov/morr/planyourvisit/directions.htm#GlobalNav-toggle,3,directions
9754,MORR,https://www.nps.gov/morr/planyourvisit/directions.htm#LocalNav-desktop-nav,3,directions
9755,MORR,https://www.nps.gov/morr/planyourvisit/directions.htm#main,3,directions
9756,MORR,https://www.nps.gov/morr/planyourvisit/directions.htm#ParkFooter,3,directions
9757,MORR,https://www.nps.gov/morr/planyourvisit/directions.htm#GlobalFooter,3,directions
9758,MORR,https://www.nps.gov/morr/planyourvisit/directions.htm#GlobalFooterSearch,3,directions
9783,MORU,https://www.nps.gov/moru/planyourvisit/directions.htm#GlobalNav-toggle,2,directions
9784,MORU,https://www.nps.gov/moru/planyourvisit/directions.htm#LocalNav-desktop-nav,2,directions
9785,MORU,https://www.nps.gov/moru/planyourvisit/directions.htm#main,2,directions
9786,MORU,https://www.nps.gov/moru/planyourvisit/directions.htm#ParkFooter,2,directions
9787,MORU,https://www.nps.gov/moru/planyourvisit/directions.htm#GlobalFooter,2,directions
9788,MORU,https://www.nps.gov/moru/planyourvisit/directions.htm#GlobalFooterSearch,2,directions
9792,MORU,https://www.nps.gov/moru/planyourvisit/fees.htm,1,fees
9800,MORU,https://www.nps.gov/moru/planyourvisit/pets.htm,5,pets
9803,MORU,https://www.nps.gov/moru/planyourvisit/directions.htm,2,directions
9820,MORU,https://www.nps.gov/moru/planyourvisit/accessibility.htm,5,accessibility
9826,MUWO,https://home.nps.gov/muwo/planyourvisit/directions.htm#GlobalNav-toggle,5,directions
9827,MUWO,https://home.nps.gov/muwo/planyourvisit/directions.htm#LocalNav-desktop-nav,5,directions
