,Unnamed: 0,index,website page,website location,park, uber , lyft ,ridehailing,ridesharing, cab , taxi ,ride-hailing,ride-sharing,ride hailing,ride sharing,ride share,rideshare,total
8927,8927,0,https://nps.gov/naca/planyourvisit/directions.htm#GlobalNav-toggle,page doesn't exist,NACA,0,0,0,0,0,0,0,0,0,0,0,0,0
8928,8928,1,https://nps.gov/naca/planyourvisit/directions.htm#main,page doesn't exist,NACA,0,0,0,0,0,0,0,0,0,0,0,0,0
8929,8929,2,https://nps.gov/naca/planyourvisit/directions.htm#GlobalFooter,page doesn't exist,NACA,0,0,0,0,0,0,0,0,0,0,0,0,0
8930,8930,3,https://nps.gov/naca/planyourvisit/directions.htm#GlobalFooterSearch,page doesn't exist,NACA,0,0,0,0,0,0,0,0,0,0,0,0,0
8931,8931,4,https://nps.gov/planyourvisit/index.htm,,NACA,0,0,0,0,0,0,0,0,0,0,0,0,0
8932,8932,5,https://nps.gov/planyourvisit/event-search.htm,,NACA,0,0,0,0,0,0,0,0,0,0,0,0,0
8933,8933,6,https://nps.gov/planyourvisit/passes.htm,,NACA,0,0,0,0,0,0,0,0,0,0,0,0,0
8934,8934,7,https://nps.gov/planyourvisit/trip-ideas.htm,,NACA,0,0,0,0,0,0,0,0,0,0,0,0,0
8935,8935,0,https://www.nps.gov/nama/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPark HomePlan Your VisitDirections & Transportation,NACC,0,0,0,0,0,1,0,0,0,0,0,0,1
8936,8936,1,https://www.nps.gov/nama/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPark HomePlan Your VisitDirections & Transportation,NACC,0,0,0,0,0,1,0,0,0,0,0,0,1
8937,8937,2,https://www.nps.gov/nama/planyourvisit/directions.htm#main,NPS.govPark HomePlan Your VisitDirections & Transportation,NACC,0,0,0,0,0,1,0,0,0,0,0,0,1
8938,8938,3,https://www.nps.gov/nama/planyourvisit/directions.htm#ParkFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,NACC,0,0,0,0,0,1,0,0,0,0,0,0,1
8939,8939,4,https://www.nps.gov/nama/planyourvisit/directions.htm#GlobalFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,NACC,0,0,0,0,0,1,0,0,0,0,0,0,1
8940,8940,5,https://www.nps.gov/nama/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPark HomePlan Your VisitDirections & Transportation,NACC,0,0,0,0,0,1,0,0,0,0,0,0,1
8941,8941,6,https://www.nps.gov/nama/planyourvisit/index.htm,NPS.govPark HomePlan Your Visit,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8942,8942,7,https://www.nps.gov/nama/planyourvisit/basicinfo.htm,NPS.govPark HomePlan Your VisitBasic Information,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8943,8943,8,https://www.nps.gov/nama/planyourvisit/construction-projects.htm,NPS.govPark HomePlan Your VisitBasic InformationConstruction Projects,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8944,8944,9,https://www.nps.gov/nama/planyourvisit/hours.htm,NPS.govPark HomePlan Your VisitBasic InformationOperating Hours & Seasons,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8945,8945,10,https://www.nps.gov/nama/planyourvisit/fees.htm,NPS.govPark HomePlan Your VisitBasic InformationFees & Passes,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8946,8946,11,https://www.nps.gov/nama/planyourvisit/conditions.htm,NPS.govPark HomePlan Your VisitBasic InformationCurrent Conditions,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8947,8947,12,https://www.nps.gov/nama/planyourvisit/permitsandreservations.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & Reservations,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8948,8948,13,https://www.nps.gov/nama/planyourvisit/cost-recovery-charges.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsCost Recovery Charges,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8949,8949,14,https://www.nps.gov/nama/planyourvisit/band-and-choral-performances.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsBand and Choral Performances,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8950,8950,15,https://www.nps.gov/nama/planyourvisit/cultural-food-festivals.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsCultural Food Festivals,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8951,8951,16,https://www.nps.gov/nama/planyourvisit/filming-and-photography-permits.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsFilming and Photography,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8952,8952,17,https://www.nps.gov/nama/planyourvisit/demonstrations.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsFirst Amendment Demonstrations,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8953,8953,18,https://www.nps.gov/nama/planyourvisit/organized-foot-races-and-runs-and-bike-events.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsOrganized Foot Races and Bicycling Events,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8954,8954,19,https://www.nps.gov/nama/planyourvisit/picnics.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsPicnics,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8955,8955,20,https://www.nps.gov/nama/planyourvisit/private-receptions.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsPrivate Receptions,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8956,8956,21,https://www.nps.gov/nama/planyourvisit/special-events.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsSpecial Events,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8957,8957,22,https://www.nps.gov/nama/planyourvisit/weddings.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsWeddings,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8958,8958,23,https://www.nps.gov/nama/planyourvisit/wreath-laying-permit.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsWreath Laying Ceremonies,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8959,8959,24,https://www.nps.gov/nama/planyourvisit/permits-faqs.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsPermits FAQs,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8960,8960,25,https://www.nps.gov/nama/planyourvisit/directions.htm,NPS.govPark HomePlan Your VisitDirections & Transportation,NACC,0,0,0,0,0,1,0,0,0,0,0,0,1
8961,8961,26,https://www.nps.gov/nama/planyourvisit/parking.htm,NPS.govPark HomePlan Your VisitDirections & TransportationParking,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8962,8962,27,https://www.nps.gov/nama/planyourvisit/parking-meter-faq.htm,NPS.govPark HomePlan Your VisitDirections & TransportationParkingParking Meter FAQ,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8963,8963,28,https://www.nps.gov/nama/planyourvisit/maps.htm,NPS.govPark HomePlan Your VisitDirections & TransportationMaps,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8964,8964,29,https://www.nps.gov/nama/planyourvisit/gettingaround.htm,NPS.govPark HomePlan Your VisitDirections & TransportationGetting Around,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8965,8965,30,https://www.nps.gov/nama/planyourvisit/dockless-scooter-parking.htm,NPS.govPark HomePlan Your VisitDirections & TransportationGetting AroundDockless Scooter Parking,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8966,8966,31,https://www.nps.gov/nama/planyourvisit/eatingsleeping.htm,NPS.govPark HomePlan Your VisitEating & Sleeping,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8967,8967,32,https://www.nps.gov/nama/planyourvisit/get-the-app.htm,NPS.govPark HomePlan Your VisitGet the App,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8968,8968,33,https://www.nps.gov/nama/planyourvisit/placestogo.htm,NPS.govPark HomePlan Your VisitPlaces To Go,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8969,8969,34,https://www.nps.gov/nama/planyourvisit/things2do.htm,NPS.govPark HomePlan Your VisitThings To Do,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8970,8970,35,https://www.nps.gov/nama/planyourvisit/outdooractivities.htm,NPS.govPark HomePlan Your VisitThings To DoOutdoor Activities,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8971,8971,36,https://www.nps.gov/nama/planyourvisit/guidedtours.htm,NPS.govPark HomePlan Your VisitThings To DoGuided Tours,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8972,8972,37,https://www.nps.gov/nama/planyourvisit/calendar.htm,NPS.govPark HomePlan Your VisitCalendar,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8973,8973,38,https://www.nps.gov/nama/planyourvisit/safety.htm,NPS.govPark HomePlan Your VisitSafety,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8974,8974,39,https://www.nps.gov/nama/planyourvisit/accessibility.htm,NPS.govPark HomePlan Your VisitAccessibility,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8975,8975,40,https://www.nps.gov/planyourvisit/index.htm,,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8976,8976,41,https://www.nps.gov/planyourvisit/event-search.htm,,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8977,8977,42,https://www.nps.gov/planyourvisit/passes.htm,,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8978,8978,43,https://www.nps.gov/planyourvisit/trip-ideas.htm,,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8979,8979,44,https://www.nps.gov/nama/planyourvisit/publictransportation.htm,,NACC,0,0,0,0,0,0,0,0,0,0,0,0,0
8980,8980,0,https://nps.gov/nama/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPark HomePlan Your VisitDirections & Transportation,NAMA,0,0,0,0,0,1,0,0,0,0,0,0,1
8981,8981,1,https://nps.gov/nama/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPark HomePlan Your VisitDirections & Transportation,NAMA,0,0,0,0,0,1,0,0,0,0,0,0,1
8982,8982,2,https://nps.gov/nama/planyourvisit/directions.htm#main,NPS.govPark HomePlan Your VisitDirections & Transportation,NAMA,0,0,0,0,0,1,0,0,0,0,0,0,1
8983,8983,3,https://nps.gov/nama/planyourvisit/directions.htm#ParkFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,NAMA,0,0,0,0,0,1,0,0,0,0,0,0,1
8984,8984,4,https://nps.gov/nama/planyourvisit/directions.htm#GlobalFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,NAMA,0,0,0,0,0,1,0,0,0,0,0,0,1
8985,8985,5,https://nps.gov/nama/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPark HomePlan Your VisitDirections & Transportation,NAMA,0,0,0,0,0,1,0,0,0,0,0,0,1
8986,8986,6,https://nps.gov/nama/planyourvisit/index.htm,NPS.govPark HomePlan Your Visit,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
8987,8987,7,https://nps.gov/nama/planyourvisit/basicinfo.htm,NPS.govPark HomePlan Your VisitBasic Information,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
8988,8988,8,https://nps.gov/nama/planyourvisit/construction-projects.htm,NPS.govPark HomePlan Your VisitBasic InformationConstruction Projects,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
8989,8989,9,https://nps.gov/nama/planyourvisit/hours.htm,NPS.govPark HomePlan Your VisitBasic InformationOperating Hours & Seasons,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
8990,8990,10,https://nps.gov/nama/planyourvisit/fees.htm,NPS.govPark HomePlan Your VisitBasic InformationFees & Passes,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
8991,8991,11,https://nps.gov/nama/planyourvisit/conditions.htm,NPS.govPark HomePlan Your VisitBasic InformationCurrent Conditions,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
8992,8992,12,https://nps.gov/nama/planyourvisit/permitsandreservations.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & Reservations,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
8993,8993,13,https://nps.gov/nama/planyourvisit/cost-recovery-charges.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsCost Recovery Charges,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
8994,8994,14,https://nps.gov/nama/planyourvisit/band-and-choral-performances.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsBand and Choral Performances,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
8995,8995,15,https://nps.gov/nama/planyourvisit/cultural-food-festivals.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsCultural Food Festivals,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
8996,8996,16,https://nps.gov/nama/planyourvisit/filming-and-photography-permits.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsFilming and Photography,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
8997,8997,17,https://nps.gov/nama/planyourvisit/demonstrations.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsFirst Amendment Demonstrations,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
8998,8998,18,https://nps.gov/nama/planyourvisit/organized-foot-races-and-runs-and-bike-events.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsOrganized Foot Races and Bicycling Events,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
8999,8999,19,https://nps.gov/nama/planyourvisit/picnics.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsPicnics,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9000,9000,20,https://nps.gov/nama/planyourvisit/private-receptions.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsPrivate Receptions,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9001,9001,21,https://nps.gov/nama/planyourvisit/special-events.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsSpecial Events,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9002,9002,22,https://nps.gov/nama/planyourvisit/weddings.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsWeddings,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,9003,23,https://nps.gov/nama/planyourvisit/wreath-laying-permit.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsWreath Laying Ceremonies,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,9004,24,https://nps.gov/nama/planyourvisit/permits-faqs.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsPermits FAQs,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9005,9005,25,https://nps.gov/nama/planyourvisit/directions.htm,NPS.govPark HomePlan Your VisitDirections & Transportation,NAMA,0,0,0,0,0,1,0,0,0,0,0,0,1
9006,9006,26,https://nps.gov/nama/planyourvisit/parking.htm,NPS.govPark HomePlan Your VisitDirections & TransportationParking,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9007,9007,27,https://nps.gov/nama/planyourvisit/parking-meter-faq.htm,NPS.govPark HomePlan Your VisitDirections & TransportationParkingParking Meter FAQ,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9008,9008,28,https://nps.gov/nama/planyourvisit/maps.htm,NPS.govPark HomePlan Your VisitDirections & TransportationMaps,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9009,9009,29,https://nps.gov/nama/planyourvisit/gettingaround.htm,NPS.govPark HomePlan Your VisitDirections & TransportationGetting Around,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9010,9010,30,https://nps.gov/nama/planyourvisit/dockless-scooter-parking.htm,NPS.govPark HomePlan Your VisitDirections & TransportationGetting AroundDockless Scooter Parking,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9011,9011,31,https://nps.gov/nama/planyourvisit/eatingsleeping.htm,NPS.govPark HomePlan Your VisitEating & Sleeping,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9012,9012,32,https://nps.gov/nama/planyourvisit/get-the-app.htm,NPS.govPark HomePlan Your VisitGet the App,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9013,9013,33,https://nps.gov/nama/planyourvisit/placestogo.htm,NPS.govPark HomePlan Your VisitPlaces To Go,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9014,9014,34,https://nps.gov/nama/planyourvisit/things2do.htm,NPS.govPark HomePlan Your VisitThings To Do,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9015,9015,35,https://nps.gov/nama/planyourvisit/outdooractivities.htm,NPS.govPark HomePlan Your VisitThings To DoOutdoor Activities,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9016,9016,36,https://nps.gov/nama/planyourvisit/guidedtours.htm,NPS.govPark HomePlan Your VisitThings To DoGuided Tours,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9017,9017,37,https://nps.gov/nama/planyourvisit/calendar.htm,NPS.govPark HomePlan Your VisitCalendar,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9018,9018,38,https://nps.gov/nama/planyourvisit/safety.htm,NPS.govPark HomePlan Your VisitSafety,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9019,9019,39,https://nps.gov/nama/planyourvisit/accessibility.htm,NPS.govPark HomePlan Your VisitAccessibility,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9020,9020,40,https://nps.gov/planyourvisit/index.htm,,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9021,9021,41,https://nps.gov/planyourvisit/event-search.htm,,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9022,9022,42,https://nps.gov/planyourvisit/passes.htm,,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9023,9023,43,https://nps.gov/planyourvisit/trip-ideas.htm,,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9024,9024,44,https://nps.gov/nama/planyourvisit/publictransportation.htm,,NAMA,0,0,0,0,0,0,0,0,0,0,0,0,0
9025,9025,0,https://home.nps.gov/natc/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPark HomePlan Your VisitDirections & Transportation,NATC,0,0,0,0,0,0,0,0,0,0,0,0,0
9026,9026,1,https://home.nps.gov/natc/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPark HomePlan Your VisitDirections & Transportation,NATC,0,0,0,0,0,0,0,0,0,0,0,0,0
9027,9027,2,https://home.nps.gov/natc/planyourvisit/directions.htm#main,NPS.govPark HomePlan Your VisitDirections & Transportation,NATC,0,0,0,0,0,0,0,0,0,0,0,0,0
9028,9028,3,https://home.nps.gov/natc/planyourvisit/directions.htm#ParkFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,NATC,0,0,0,0,0,0,0,0,0,0,0,0,0
9029,9029,4,https://home.nps.gov/natc/planyourvisit/directions.htm#GlobalFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,NATC,0,0,0,0,0,0,0,0,0,0,0,0,0
9030,9030,5,https://home.nps.gov/natc/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPark HomePlan Your VisitDirections & Transportation,NATC,0,0,0,0,0,0,0,0,0,0,0,0,0
9031,9031,6,https://home.nps.gov/planyourvisit/index.htm,,NATC,0,0,0,0,0,0,0,0,0,0,0,0,0
9032,9032,7,https://home.nps.gov/planyourvisit/event-search.htm,,NATC,0,0,0,0,0,0,0,0,0,0,0,0,0
9033,9033,8,https://home.nps.gov/planyourvisit/passes.htm,,NATC,0,0,0,0,0,0,0,0,0,0,0,0,0
9034,9034,9,https://home.nps.gov/planyourvisit/trip-ideas.htm,,NATC,0,0,0,0,0,0,0,0,0,0,0,0,0
9035,9035,10,https://home.nps.gov/natc/planyourvisit/basicinfo.htm,,NATC,0,0,0,0,0,0,0,0,0,0,0,0,0
9036,9036,11,https://home.nps.gov/natc/planyourvisit/conditions.htm,,NATC,0,0,0,0,0,0,0,0,0,0,0,0,0
9037,9037,12,https://home.nps.gov/natc/planyourvisit/maps.htm,,NATC,0,0,0,0,0,0,0,0,0,0,0,0,0
9038,9038,13,https://home.nps.gov/natc/planyourvisit/calendar.htm,,NATC,0,0,0,0,0,0,0,0,0,0,0,0,0
9039,9039,14,https://home.nps.gov/natc/planyourvisit/fees.htm,,NATC,0,0,0,0,0,0,0,0,0,0,0,0,0
9040,9040,0,https://nps.gov/natr/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPark HomePlan Your VisitDirections & Transportation,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9041,9041,1,https://nps.gov/natr/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPark HomePlan Your VisitDirections & Transportation,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9042,9042,2,https://nps.gov/natr/planyourvisit/directions.htm#main,NPS.govPark HomePlan Your VisitDirections & Transportation,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9043,9043,3,https://nps.gov/natr/planyourvisit/directions.htm#ParkFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9044,9044,4,https://nps.gov/natr/planyourvisit/directions.htm#GlobalFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9045,9045,5,https://nps.gov/natr/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPark HomePlan Your VisitDirections & Transportation,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9046,9046,6,https://nps.gov/natr/planyourvisit/index.htm,NPS.govPark HomePlan Your Visit,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9047,9047,7,https://nps.gov/natr/planyourvisit/before-you-visit.htm,NPS.govPark HomePlan Your VisitThings to Know Before You Visit,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9048,9048,8,https://nps.gov/natr/planyourvisit/what-is-open-what-is-closed.htm,NPS.govPark HomePlan Your VisitWhat is Open What is Closed,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9049,9049,9,https://nps.gov/natr/planyourvisit/basicinfo.htm,NPS.govPark HomePlan Your VisitBasic Information,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9050,9050,10,https://nps.gov/natr/planyourvisit/brochures.htm,NPS.govPark HomePlan Your VisitBasic InformationPark Brochure,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9051,9051,11,https://nps.gov/natr/planyourvisit/hours.htm,NPS.govPark HomePlan Your VisitBasic InformationOperating Hours & Seasons,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9052,9052,12,https://nps.gov/natr/planyourvisit/fees.htm,NPS.govPark HomePlan Your VisitBasic InformationFees & Passes,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9053,9053,13,https://nps.gov/natr/planyourvisit/conditions.htm,NPS.govPark HomePlan Your VisitBasic InformationCurrent Conditions,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9054,9054,14,https://nps.gov/natr/planyourvisit/weather.htm,NPS.govPark HomePlan Your VisitBasic InformationWeather,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9055,9055,15,https://nps.gov/natr/planyourvisit/pets.htm,NPS.govPark HomePlan Your VisitBasic InformationPets,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9056,9056,16,https://nps.gov/natr/planyourvisit/directions.htm,NPS.govPark HomePlan Your VisitDirections & Transportation,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9057,9057,17,https://nps.gov/natr/planyourvisit/gettingaround.htm,NPS.govPark HomePlan Your VisitDirections & TransportationGetting Around,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9058,9058,18,https://nps.gov/natr/planyourvisit/eatingsleeping.htm,NPS.govPark HomePlan Your VisitEating & Sleeping,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9059,9059,19,https://nps.gov/natr/planyourvisit/historicplaces.htm,NPS.govPark HomePlan Your VisitPlaces To Go,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9060,9060,20,https://nps.gov/natr/planyourvisit/things2do.htm,NPS.govPark HomePlan Your VisitThings To Do,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9061,9061,21,https://nps.gov/natr/planyourvisit/birding-on-the-natchez-trace-parkway.htm,NPS.govPark HomePlan Your VisitThings To DoBirding,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9062,9062,22,https://nps.gov/natr/planyourvisit/picnicking-along-the-natchez-trace-parkway.htm,page doesn't exist,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9063,9063,23,https://nps.gov/natr/planyourvisit/camping.htm,NPS.govPark HomePlan Your VisitThings To DoCamping,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9064,9064,24,https://nps.gov/natr/planyourvisit/our-campgrounds.htm,NPS.govPark HomePlan Your VisitThings To DoCampingOverview of Campgrounds,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9065,9065,25,https://nps.gov/natr/planyourvisit/campground-rules-and-regulations.htm,NPS.govPark HomePlan Your VisitThings To DoCampingCampground Rules and Regulations,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9066,9066,26,https://nps.gov/natr/planyourvisit/campgrounds-on-or-adjacent-to-the-parkway.htm,NPS.govPark HomePlan Your VisitThings To DoCampingCampgrounds on or Adjacent to the Parkway,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9067,9067,27,https://nps.gov/natr/planyourvisit/bicyclinghome.htm,NPS.govPark HomePlan Your VisitThings To DoBicycling,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9068,9068,28,https://nps.gov/natr/planyourvisit/bicycle-safety-tips.htm,NPS.govPark HomePlan Your VisitThings To DoBicyclingSafety and Regulations,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9069,9069,29,https://nps.gov/natr/planyourvisit/extended-vehicle-parking.htm,NPS.govPark HomePlan Your VisitThings To DoBicyclingExtended Vehicle Parking,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9070,9070,30,https://nps.gov/natr/planyourvisit/bicycle-only-campgrounds.htm,NPS.govPark HomePlan Your VisitThings To DoBicyclingBicycle-Only Campgrounds,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9071,9071,31,https://nps.gov/natr/planyourvisit/special-use-permits-bicycling.htm,NPS.govPark HomePlan Your VisitThings To DoBicyclingSpecial Use Permits - Bicycles,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9072,9072,32,https://nps.gov/natr/planyourvisit/fall-colors.htm,NPS.govPark HomePlan Your VisitThings To DoFall Colors,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9073,9073,33,https://nps.gov/natr/planyourvisit/trails-short-and-long-ancient-and-new.htm,NPS.govPark HomePlan Your VisitThings To DoTrails,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9074,9074,34,https://nps.gov/natr/planyourvisit/old-trace-sections-to-walk.htm,NPS.govPark HomePlan Your VisitThings To DoTrailsOld Trace to Walk,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
9075,9075,35,https://nps.gov/natr/planyourvisit/trails-by-area-along-the-natchez-trace-parkway.htm,NPS.govPark HomePlan Your VisitThings To DoTrailsTrails by Area,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0
