ID,ZONE NAME,DATE,HOURS,HOUR GROUP,FOTSC SUM
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-13,3,,24.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-13,4,,111.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-13,5,,98.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-13,6,6-9,119.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-13,7,6-9,130.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-13,8,6-9,214.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-13,9,6-9,360.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-13,10,9-12,511.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-13,11,9-12,488.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-13,12,9-12,478.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-13,13,12-15,459.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-13,14,12-15,492.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-13,15,12-15,449.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-13,16,15-18,412.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-13,17,15-18,350.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-13,18,15-18,273.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-13,19,18-21,159.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-13,20,18-21,140.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-13,21,18-21,18.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-13,22,,11.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-13,23,,4.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,0,,2.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,1,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,2,,2.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,3,,33.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,4,,128.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,5,,47.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,6,6-9,166.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,7,6-9,161.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,8,6-9,274.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,9,6-9,400.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,10,9-12,517.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,11,9-12,570.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,12,9-12,473.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,13,12-15,483.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,14,12-15,456.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,15,12-15,447.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,16,15-18,409.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,17,15-18,359.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,18,15-18,283.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,19,18-21,236.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,20,18-21,178.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,21,18-21,45.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,22,,9.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-14,23,,6.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,0,,1.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,1,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,2,,5.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,3,,28.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,4,,124.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,5,,80.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,6,6-9,155.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,7,6-9,162.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,8,6-9,296.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,9,6-9,455.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,10,9-12,606.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,11,9-12,587.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,12,9-12,554.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,13,12-15,540.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,14,12-15,462.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,15,12-15,511.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,16,15-18,492.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,17,15-18,395.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,18,15-18,288.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,19,18-21,223.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,20,18-21,168.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,21,18-21,31.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,22,,17.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-15,23,,5.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,0,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,1,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,2,,5.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,3,,37.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,4,,124.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,5,,63.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,6,6-9,132.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,7,6-9,194.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,8,6-9,322.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,9,6-9,486.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,10,9-12,609.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,11,9-12,659.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,12,9-12,588.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,13,12-15,545.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,14,12-15,517.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,15,12-15,591.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,16,15-18,477.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,17,15-18,426.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,18,15-18,354.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,19,18-21,261.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,20,18-21,133.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,21,18-21,15.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,22,,6.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-16,23,,1.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,0,,3.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,1,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,2,,2.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,3,,12.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,4,,78.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,5,,57.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,6,6-9,86.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,7,6-9,84.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,8,6-9,157.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,9,6-9,250.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,10,9-12,381.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,11,9-12,389.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,12,9-12,340.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,13,12-15,368.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,14,12-15,382.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,15,12-15,285.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,16,15-18,233.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,17,15-18,180.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,18,15-18,127.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,19,18-21,68.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,20,18-21,16.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,21,18-21,7.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,22,,4.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-17,23,,2.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,0,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,1,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,2,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,3,,3.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,4,,51.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,5,,66.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,6,6-9,57.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,7,6-9,66.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,8,6-9,159.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,9,6-9,292.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,10,9-12,432.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,11,9-12,487.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,12,9-12,526.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,13,12-15,517.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,14,12-15,498.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,15,12-15,465.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,16,15-18,472.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,17,15-18,372.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,18,15-18,271.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,19,18-21,204.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,20,18-21,46.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,21,18-21,13.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,22,,6.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-18,23,,3.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,0,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,1,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,2,,6.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,3,,29.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,4,,122.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,5,,51.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,6,6-9,193.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,7,6-9,225.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,8,6-9,412.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,9,6-9,468.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,10,9-12,584.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,11,9-12,622.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,12,9-12,503.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,13,12-15,527.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,14,12-15,480.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,15,12-15,516.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,16,15-18,520.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,17,15-18,393.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,18,15-18,312.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,19,18-21,232.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,20,18-21,143.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,21,18-21,54.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,22,,28.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-19,23,,18.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,0,,6.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,1,,2.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,2,,5.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,3,,53.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,4,,142.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,5,,74.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,6,6-9,180.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,7,6-9,195.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,8,6-9,337.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,9,6-9,450.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,10,9-12,519.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,11,9-12,534.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,12,9-12,524.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,13,12-15,492.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,14,12-15,455.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,15,12-15,478.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,16,15-18,420.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,17,15-18,338.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,18,15-18,277.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,19,18-21,288.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,20,18-21,110.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,21,18-21,54.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,22,,19.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-20,23,,6.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,0,,5.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,1,,1.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,2,,3.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,3,,32.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,4,,119.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,5,,81.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,6,6-9,171.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,7,6-9,163.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,8,6-9,245.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,9,6-9,421.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,10,9-12,544.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,11,9-12,578.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,12,9-12,491.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,13,12-15,469.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,14,12-15,476.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,15,12-15,420.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,16,15-18,401.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,17,15-18,322.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,18,15-18,282.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,19,18-21,304.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,20,18-21,102.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,21,18-21,37.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,22,,9.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-21,23,,5.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,0,,2.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,1,,2.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,2,,2.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,3,,17.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,4,,92.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,5,,55.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,6,6-9,142.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,7,6-9,113.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,8,6-9,242.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,9,6-9,412.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,10,9-12,476.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,11,9-12,569.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,12,9-12,494.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,13,12-15,436.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,14,12-15,476.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,15,12-15,474.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,16,15-18,371.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,17,15-18,376.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,18,15-18,271.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,19,18-21,183.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,20,18-21,28.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,21,18-21,8.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,22,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-22,23,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,0,,2.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,1,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,2,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,3,,7.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,4,,48.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,5,,61.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,6,6-9,99.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,7,6-9,97.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,8,6-9,175.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,9,6-9,354.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,10,9-12,428.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,11,9-12,534.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,12,9-12,459.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,13,12-15,493.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,14,12-15,504.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,15,12-15,479.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,16,15-18,443.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,17,15-18,348.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,18,15-18,281.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,19,18-21,146.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,20,18-21,55.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,21,18-21,13.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,22,,5.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-23,23,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,0,,3.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,1,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,2,,1.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,3,,6.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,4,,60.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,5,,39.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,6,6-9,101.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,7,6-9,119.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,8,6-9,212.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,9,6-9,337.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,10,9-12,519.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,11,9-12,529.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,12,9-12,481.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,13,12-15,447.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,14,12-15,478.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,15,12-15,424.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,16,15-18,410.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,17,15-18,326.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,18,15-18,250.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,19,18-21,232.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,20,18-21,76.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,21,18-21,33.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,22,,9.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-24,23,,1.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,0,,2.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,1,,2.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,2,,8.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,3,,21.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,4,,112.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,5,,60.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,6,6-9,168.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,7,6-9,178.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,8,6-9,342.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,9,6-9,522.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,10,9-12,586.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,11,9-12,561.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,12,9-12,533.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,13,12-15,521.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,14,12-15,483.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,15,12-15,504.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,16,15-18,413.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,17,15-18,347.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,18,15-18,315.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,19,18-21,328.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,20,18-21,91.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,21,18-21,25.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,22,,7.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-25,23,,4.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-26,0,,2.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-26,1,,1.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-26,2,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-26,3,,15.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-26,4,,71.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-26,5,,59.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-26,6,6-9,148.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-26,7,6-9,119.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-26,8,6-9,208.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-26,9,6-9,329.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-26,10,9-12,415.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-26,11,9-12,460.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-26,12,9-12,385.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-26,13,12-15,423.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-26,14,12-15,368.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-26,15,12-15,366.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-26,16,15-18,301.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-26,17,15-18,239.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-26,18,15-18,172.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-26,19,18-21,90.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-26,20,18-21,13.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-26,21,18-21,9.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2022-08-26,22,,9.0
